"workerid","rt","trial_type","property_type","trial_num","category","explanation","property","response"
32,2606,"implied_prevalence","disease_self",15,"wugs",NA,"get cancer",0.32
32,3174,"implied_prevalence","psychological",16,"dorbs",NA,"know how to open doors",0.77
32,4137,"implied_prevalence","behavior_aggressive",17,"ackles",NA,"capture other animals&quotechar territory",0.93
32,3979,"implied_prevalence","diet",18,"plovs",NA,"eat grass",1
32,5432,"implied_prevalence","habitat",19,"grinks",NA,"live in the hulls of sea vessels",1
32,3818,"implied_prevalence","disease_self",20,"pangolins",NA,"go bald",0.63
32,3377,"implied_prevalence","psychological",21,"sapers",NA,"experience empathy",0.85
32,2993,"implied_prevalence","disease_self",22,"trufts",NA,"lose their teeth",0.32
32,6432,"implied_prevalence","reproduction",23,"glippets",NA,"lay eggs in other birds&quotechar nests",1
32,3570,"implied_prevalence","behavior",24,"krivels",NA,"play with bottlecaps",0.7
32,4656,"implied_prevalence","physical",25,"kweps",NA,"have brown fur",0.79
32,3654,"implied_prevalence","diet",26,"daiths",NA,"eat human food",0.71
32,3064,"implied_prevalence","habitat",27,"cheebas",NA,"live in high-rise buildings",0.79
32,3802,"implied_prevalence","psychological",28,"elleps",NA,"develop phobias",0.86
32,4532,"implied_prevalence","disease_other",29,"dobles",NA,"transmit rabies",0.47
32,3446,"implied_prevalence","behavior",30,"mooks",NA,"swim in shallow pools",1
32,3368,"implied_prevalence","behavior_aggressive",31,"dunkels",NA,"attack hikers",1
32,4570,"implied_prevalence","behavior",32,"moxes",NA,"do handstands to scare off predators",0.58
32,4779,"implied_prevalence","behavior",33,"fendles",NA,"sleep during the day",0.94
32,3343,"implied_prevalence","disease_self",34,"lorches",NA,"develop back problems",0.88
32,3088,"implied_prevalence","behavior",35,"zorbs",NA,"chase their tails",0.96
32,2320,"implied_prevalence","habitat",36,"feps",NA,"live in zoos",0.64
32,19861,"explain_responses","disease_self",1,"thups","because genetic mutations are not that common among any species","have strange genetic mutations",0.37
32,17452,"explain_responses","disease_other",2,"dobles","Because while most might, a healthy Doble doesn&quotechart have rabies","transmit rabies",0.47
32,10096,"explain_responses","disease_other",3,"zoovs","malaria is an uncommon disease","carry malaria",0.24
32,16075,"explain_responses","disease_self",4,"trufts","because animals only lose teeth when they get older","lose their teeth",0.32
32,9761,"explain_responses","physical",5,"luzaks","only half live to be that old","live to be a hundred years old",0.38
33,8045,"implied_prevalence","habitat",1,"crullets",NA,"live in zoos",0.85
33,6580,"implied_prevalence","psychological",2,"morseths",NA,"mourn their dead",0.92
33,7944,"implied_prevalence","behavior",3,"reesles",NA,"chase their tails",0.96
33,5407,"implied_prevalence","diet",4,"glippets",NA,"eat people",0.99
33,11619,"implied_prevalence","behavior_aggressive",5,"taifels",NA,"torture other animals",0.94
33,5405,"implied_prevalence","psychological",6,"dunkels",NA,"have personalities",0.97
33,6225,"implied_prevalence","behavior",7,"ackles",NA,"perform in the circus",0.6
33,6698,"implied_prevalence","psychological",8,"javs",NA,"know how to ride bicycles",0.87
33,4063,"implied_prevalence","behavior",9,"cheebas",NA,"swim in shallow pools",0.95
33,4977,"implied_prevalence","reproduction",10,"frams",NA,"lay eggs without needing fertilization",0.98
33,4779,"implied_prevalence","behavior",11,"kweps",NA,"play with bottlecaps",0.93
33,6041,"implied_prevalence","disease_other",12,"lorches",NA,"transmit rabies",0.79
33,4555,"implied_prevalence","disease_other",13,"moxes",NA,"carry Lyme disease",0.8
33,14527,"implied_prevalence","reproduction",14,"zorbs",NA,"attract mates by secreting pheromones",0.98
33,2633,"implied_prevalence","psychological",15,"ollers",NA,"know how to open doors",0.89
33,2712,"implied_prevalence","reproduction",16,"wugs",NA,"have a menstrual cycle",0.85
33,3441,"implied_prevalence","physical",17,"pangolins",NA,"have spots",0.95
33,10410,"implied_prevalence","behavior",18,"feps",NA,"ride the subway",0.85
33,3224,"implied_prevalence","diet",19,"blins",NA,"eat garbage",0.96
33,2844,"implied_prevalence","behavior_aggressive",20,"trufts",NA,"attack hikers",0.91
33,4693,"implied_prevalence","behavior",21,"zoovs",NA,"sleep during the day",0.98
33,3858,"implied_prevalence","behavior",22,"krivels",NA,"sing beautiful songs",0.97
33,2953,"implied_prevalence","disease_self",23,"sapers",NA,"have seizures",0.9
33,3218,"implied_prevalence","physical",24,"thups",NA,"live to be twenty years old",0.84
33,3028,"implied_prevalence","diet",25,"plovs",NA,"fish in the Hudson River",0.88
33,4947,"implied_prevalence","physical",26,"stups",NA,"live to be a hundred years old",0.94
33,3556,"implied_prevalence","psychological",27,"ludinos",NA,"are intelligent",0.87
33,4507,"implied_prevalence","diet",28,"luzaks",NA,"feed on the carcasses of dead animals",0.98
33,7871,"implied_prevalence","disease_self",29,"daiths",NA,"get cancer",0.87
33,4205,"implied_prevalence","habitat",30,"kazzes",NA,"live in high-rise buildings",0.74
33,3781,"implied_prevalence","physical",31,"dorbs",NA,"have intensely beautiful feathers",0.91
33,14033,"implied_prevalence","diet",32,"fendles",NA,"eat grass",0.96
33,3292,"implied_prevalence","habitat",33,"grinks",NA,"live in the hulls of sea vessels",0.85
33,4454,"implied_prevalence","reproduction",34,"mooks",NA,"get erections",0.8
33,3376,"implied_prevalence","psychological",35,"dobles",NA,"are afraid of loud noises",0.88
33,4114,"implied_prevalence","diet",36,"elleps",NA,"drink soda",0.77
34,5960,"implied_prevalence","diet",1,"morseths",NA,"eat human food",0.41
34,4359,"implied_prevalence","behavior_aggressive",2,"thups",NA,"steal farmers&quotechar crops",0.56
34,2776,"implied_prevalence","psychological",3,"zorbs",NA,"experience emotions",0.18
34,3872,"implied_prevalence","disease_self",4,"luzaks",NA,"go bald",0
34,5050,"implied_prevalence","diet",5,"lorches",NA,"fish in the Hudson River",0.43
34,14879,"implied_prevalence","diet",6,"stups",NA,"drink alcohol left behind by tourists",0.46
34,4344,"implied_prevalence","psychological",7,"plovs",NA,"have personalities",1
34,2920,"implied_prevalence","physical",8,"dorbs",NA,"have very long wings",0.47
34,12961,"implied_prevalence","habitat",9,"dobles",NA,"live in high-rise buildings",0.63
34,6952,"implied_prevalence","physical",10,"mooks",NA,"have an exquisite sense of smell",0.39
34,2647,"implied_prevalence","psychological",11,"ackles",NA,"are afraid of loud noises",0.59
34,4321,"implied_prevalence","behavior",12,"krivels",NA,"sing beautiful songs",0.67
34,3671,"implied_prevalence","reproduction",13,"trufts",NA,"lay eggs in other birds&quotechar nests",0.83
34,4376,"implied_prevalence","disease_self",14,"sapers",NA,"get addicted to nicotine",0.19
34,3599,"implied_prevalence","psychological",15,"daiths",NA,"are intelligent",0.75
34,5689,"implied_prevalence","diet",16,"elleps",NA,"cannibalize each other",0.22
34,7360,"implied_prevalence","behavior_aggressive",17,"reesles",NA,"pound their chests to display dominance",0.67
34,4256,"implied_prevalence","physical",18,"kazzes",NA,"live to be twenty years old",0.76
34,4257,"implied_prevalence","behavior",19,"glippets",NA,"swim in shallow pools",1
34,2759,"implied_prevalence","disease_other",20,"blins",NA,"carry malaria",0.16
34,3521,"implied_prevalence","behavior_aggressive",21,"crullets",NA,"capture other animals&quotechar territory",0.22
34,3776,"implied_prevalence","behavior_aggressive",22,"grinks",NA,"carry out premeditated murder",0.63
34,2488,"implied_prevalence","behavior",23,"ollers",NA,"use tools",1
34,3536,"implied_prevalence","behavior",24,"javs",NA,"perform in the circus",0.02
34,4183,"implied_prevalence","psychological",25,"zoovs",NA,"mourn their dead",0.99
34,5489,"implied_prevalence","behavior",26,"cheebas",NA,"sleep during the day",1
34,7550,"implied_prevalence","behavior",27,"wugs",NA,"ride the subway",0.32
34,12833,"implied_prevalence","diet",28,"pangolins",NA,"drink soda",0.23
34,2696,"implied_prevalence","habitat",29,"kweps",NA,"live in trees",0.85
34,3832,"implied_prevalence","behavior",30,"feps",NA,"like to cuddle",0.88
34,3712,"implied_prevalence","diet",31,"ludinos",NA,"eat grass",0.78
34,3823,"implied_prevalence","behavior_aggressive",32,"dunkels",NA,"attack hikers",0.1
34,4048,"implied_prevalence","psychological",33,"fendles",NA,"know how to open doors",0.27
34,3104,"implied_prevalence","disease_self",34,"moxes",NA,"have strange genetic mutations",0.62
34,14344,"implied_prevalence","diet",35,"taifels",NA,"eat insects",0.56
34,4664,"implied_prevalence","reproduction",36,"frams",NA,"give birth underwater",1
34,52607,"explain_responses","diet",1,"stups","Well, it&quotechars possible that they do consume some alcohol left behind while not every organism of the population will have access to such alcohol","drink alcohol left behind by tourists",0.46
34,37376,"explain_responses","behavior_aggressive",2,"crullets","It is not everyday that a given creature is able to capture another&quotechars territory. My answer is meant to reflect this.","capture other animals&quotechar territory",0.22
34,23168,"explain_responses","behavior",3,"javs","I&quotecharve never heard of this species performing in the circus","perform in the circus",0.02
34,36679,"explain_responses","physical",4,"mooks","Mooks might have different adaptations that enable them to have different senses of smell","have an exquisite sense of smell",0.39
34,28562,"explain_responses","behavior_aggressive",5,"dunkels","It&quotechars unlikely that an huge population of dunkels will attack hikers by the masses.","attack hikers",0.1
35,9720,"implied_prevalence","psychological",1,"mooks",NA,"are afraid of loud noises",0.96
35,12745,"implied_prevalence","behavior_aggressive",2,"sapers",NA,"carry out premeditated murder",1
35,10262,"implied_prevalence","physical",3,"plovs",NA,"live to be twenty years old",0.7
35,8941,"implied_prevalence","diet",4,"grinks",NA,"fish in the Hudson River",0.79
35,8889,"implied_prevalence","psychological",5,"ludinos",NA,"are intelligent",0.9
35,9014,"implied_prevalence","psychological",6,"daiths",NA,"experience empathy",1
35,8939,"implied_prevalence","diet",7,"javs",NA,"cannibalize each other",1
35,7922,"implied_prevalence","habitat",8,"dunkels",NA,"live in high-rise buildings",1
35,6066,"implied_prevalence","disease_self",9,"zorbs",NA,"have seizures",0.75
35,5112,"implied_prevalence","psychological",10,"dorbs",NA,"know how to open doors",1
35,5178,"implied_prevalence","behavior",11,"blins",NA,"chase their tails",1
35,3948,"implied_prevalence","diet",12,"trufts",NA,"eat grass",1
35,7552,"implied_prevalence","physical",13,"cheebas",NA,"live to be five hundred years old",0.9
35,3882,"implied_prevalence","habitat",14,"ollers",NA,"live in urban areas",1
35,8419,"implied_prevalence","diet",15,"wugs",NA,"drink alcohol left behind by tourists",0.79
35,6246,"implied_prevalence","physical",16,"lorches",NA,"have intensely beautiful feathers",1
35,8622,"implied_prevalence","psychological",17,"glippets",NA,"know how to ride bicycles",0.8
35,4032,"implied_prevalence","physical",18,"frams",NA,"have brown fur",1
35,4625,"implied_prevalence","behavior",19,"kazzes",NA,"ride the subway",0.52
35,4091,"implied_prevalence","psychological",20,"fendles",NA,"are afraid of dogs",1
35,4396,"implied_prevalence","behavior",21,"reesles",NA,"sing beautiful songs",1
35,3720,"implied_prevalence","habitat",22,"dobles",NA,"live in trees",1
35,11432,"implied_prevalence","behavior_aggressive",23,"kweps",NA,"capture other animals&quotechar territory",0.85
35,6560,"implied_prevalence","diet",24,"krivels",NA,"feed on the carcasses of dead animals",1
35,8458,"implied_prevalence","reproduction",25,"luzaks",NA,"have a menstrual cycle",0.5
35,5970,"implied_prevalence","habitat",26,"zoovs",NA,"live in the hulls of sea vessels",1
35,6627,"implied_prevalence","reproduction",27,"feps",NA,"give birth underwater",0.5
35,33136,"implied_prevalence","disease_other",28,"stups",NA,"carry Lyme disease",1
35,4974,"implied_prevalence","behavior",29,"moxes",NA,"swim in shallow pools",1
35,6295,"implied_prevalence","behavior_aggressive",30,"elleps",NA,"attack hikers",0.65
35,4187,"implied_prevalence","psychological",31,"thups",NA,"know when earthquakes are about to happen",1
35,4759,"implied_prevalence","behavior",32,"pangolins",NA,"play with bottlecaps",0.22
35,3409,"implied_prevalence","disease_self",33,"ackles",NA,"get cancer",1
35,5557,"implied_prevalence","behavior_aggressive",34,"morseths",NA,"get in fights with other animals",1
35,3786,"implied_prevalence","physical",35,"taifels",NA,"have very long wings",1
35,7983,"implied_prevalence","diet",36,"crullets",NA,"eat people",0.05
35,51247,"explain_responses","diet",1,"crullets","Because people will be cautious when they visit the animals environment & there won&quotechart be major incident.","eat people",0.05
35,21072,"explain_responses","behavior",2,"pangolins","Bottlecaps are not found on a regular basis","play with bottlecaps",0.22
