"workerid","category","trial_type","property","trial_num","rt","slider_num","property_type","response"
5,"Zerba","prevalence_elicitation","have brown fur",3,19494,1,"physical","0"
5,"cat","prevalence_elicitation","have brown fur",3,19494,2,"physical","0.3"
5,"dog","prevalence_elicitation","have brown fur",3,19494,3,"physical","0.3"
5,"lion","prevalence_elicitation","have brown fur",3,19494,4,"physical","0.1"
5,"elephant","prevalence_elicitation","have brown fur",3,19494,5,"physical","0"
5,"Zerba","prevalence_elicitation","are intelligent",4,16469,1,"psychological","0.6"
5,"cat","prevalence_elicitation","are intelligent",4,16469,2,"psychological","0.65"
5,"dog","prevalence_elicitation","are intelligent",4,16469,3,"psychological","0.7"
5,"lion","prevalence_elicitation","are intelligent",4,16469,4,"psychological","0.6"
5,"elephant","prevalence_elicitation","are intelligent",4,16469,5,"psychological","0.6"
5,"Zerba","prevalence_elicitation","attack hikers",5,12228,1,"behavior_aggressive","0"
5,"cat","prevalence_elicitation","attack hikers",5,12228,2,"behavior_aggressive","0"
5,"dog","prevalence_elicitation","attack hikers",5,12228,3,"behavior_aggressive","0.01"
5,"lion","prevalence_elicitation","attack hikers",5,12228,4,"behavior_aggressive","0.05"
5,"elephant","prevalence_elicitation","attack hikers",5,12228,5,"behavior_aggressive","0"
5,"Zerba","prevalence_elicitation","carry malaria",6,7756,1,"disease_other","0"
5,"cat","prevalence_elicitation","carry malaria",6,7756,2,"disease_other","0"
5,"dog","prevalence_elicitation","carry malaria",6,7756,3,"disease_other","0"
5,"lion","prevalence_elicitation","carry malaria",6,7756,4,"disease_other","0"
5,"elephant","prevalence_elicitation","carry malaria",6,7756,5,"disease_other","0"
5,"Zerba","prevalence_elicitation","ride the subway",7,6590,1,"behavior","0"
5,"cat","prevalence_elicitation","ride the subway",7,6590,2,"behavior","0"
5,"dog","prevalence_elicitation","ride the subway",7,6590,3,"behavior","0"
5,"lion","prevalence_elicitation","ride the subway",7,6590,4,"behavior","0"
5,"elephant","prevalence_elicitation","ride the subway",7,6590,5,"behavior","0"
5,"Zerba","prevalence_elicitation","have intensely beautiful feathers",8,6511,1,"physical","0"
5,"cat","prevalence_elicitation","have intensely beautiful feathers",8,6511,2,"physical","0"
5,"dog","prevalence_elicitation","have intensely beautiful feathers",8,6511,3,"physical","0"
5,"lion","prevalence_elicitation","have intensely beautiful feathers",8,6511,4,"physical","0"
5,"elephant","prevalence_elicitation","have intensely beautiful feathers",8,6511,5,"physical","0"
5,"Zerba","prevalence_elicitation","use tools",9,6548,1,"behavior","0"
5,"cat","prevalence_elicitation","use tools",9,6548,2,"behavior","0"
5,"dog","prevalence_elicitation","use tools",9,6548,3,"behavior","0"
5,"lion","prevalence_elicitation","use tools",9,6548,4,"behavior","0"
5,"elephant","prevalence_elicitation","use tools",9,6548,5,"behavior","0"
5,"Zerba","prevalence_elicitation","get in fights with other animals",10,21931,1,"behavior_aggressive","0.3"
5,"cat","prevalence_elicitation","get in fights with other animals",10,21931,2,"behavior_aggressive","0.3"
5,"dog","prevalence_elicitation","get in fights with other animals",10,21931,3,"behavior_aggressive","0.4"
5,"lion","prevalence_elicitation","get in fights with other animals",10,21931,4,"behavior_aggressive","0.95"
5,"elephant","prevalence_elicitation","get in fights with other animals",10,21931,5,"behavior_aggressive","0.5"
5,"Zerba","prevalence_elicitation","do handstands to scare off predators",11,7345,1,"behavior","0"
5,"cat","prevalence_elicitation","do handstands to scare off predators",11,7345,2,"behavior","0"
5,"dog","prevalence_elicitation","do handstands to scare off predators",11,7345,3,"behavior","0"
5,"lion","prevalence_elicitation","do handstands to scare off predators",11,7345,4,"behavior","0"
5,"elephant","prevalence_elicitation","do handstands to scare off predators",11,7345,5,"behavior","0"
5,"Zerba","prevalence_elicitation","live in trees",12,7227,1,"habitat","0"
5,"cat","prevalence_elicitation","live in trees",12,7227,2,"habitat","0"
5,"dog","prevalence_elicitation","live in trees",12,7227,3,"habitat","0"
5,"lion","prevalence_elicitation","live in trees",12,7227,4,"habitat","0"
5,"elephant","prevalence_elicitation","live in trees",12,7227,5,"habitat","0"
6,NA,"category_elicitation",NA,NA,NA,NA,NA,"zebra"
6,NA,"category_elicitation",NA,NA,NA,NA,NA,"dog"
6,NA,"category_elicitation",NA,NA,NA,NA,NA,"bear"
6,NA,"category_elicitation",NA,NA,NA,NA,NA,"bird"
6,NA,"category_elicitation",NA,NA,NA,NA,NA,"wolf"
6,"zebra","prevalence_elicitation","get cancer",1,30182,1,"disease_self","0.36"
6,"dog","prevalence_elicitation","get cancer",1,30182,2,"disease_self","0.41"
6,"bear","prevalence_elicitation","get cancer",1,30182,3,"disease_self","0.39"
6,"bird","prevalence_elicitation","get cancer",1,30182,4,"disease_self","0.2"
6,"wolf","prevalence_elicitation","get cancer",1,30182,5,"disease_self","0.32"
6,"zebra","prevalence_elicitation","lose their teeth",2,58224,1,"disease_self","0.2"
6,"dog","prevalence_elicitation","lose their teeth",2,58224,2,"disease_self","0.24"
6,"bear","prevalence_elicitation","lose their teeth",2,58224,3,"disease_self","0.23"
6,"bird","prevalence_elicitation","lose their teeth",2,58224,4,"disease_self","0.21"
6,"wolf","prevalence_elicitation","lose their teeth",2,58224,5,"disease_self","0.21"
6,"zebra","prevalence_elicitation","lay eggs without needing fertilization",3,16280,1,"reproduction","0"
6,"dog","prevalence_elicitation","lay eggs without needing fertilization",3,16280,2,"reproduction","0"
6,"bear","prevalence_elicitation","lay eggs without needing fertilization",3,16280,3,"reproduction","0"
6,"bird","prevalence_elicitation","lay eggs without needing fertilization",3,16280,4,"reproduction","1"
6,"wolf","prevalence_elicitation","lay eggs without needing fertilization",3,16280,5,"reproduction","0"
6,"zebra","prevalence_elicitation","have brown fur",4,9490,1,"physical","0"
6,"dog","prevalence_elicitation","have brown fur",4,9490,2,"physical","0.32"
6,"bear","prevalence_elicitation","have brown fur",4,9490,3,"physical","0.72"
6,"bird","prevalence_elicitation","have brown fur",4,9490,4,"physical","0"
6,"wolf","prevalence_elicitation","have brown fur",4,9490,5,"physical","0"
6,"zebra","prevalence_elicitation","know when earthquakes are about to happen",5,18151,1,"psychological","0.04"
6,"dog","prevalence_elicitation","know when earthquakes are about to happen",5,18151,2,"psychological","1"
6,"bear","prevalence_elicitation","know when earthquakes are about to happen",5,18151,3,"psychological","0"
6,"bird","prevalence_elicitation","know when earthquakes are about to happen",5,18151,4,"psychological","0"
6,"wolf","prevalence_elicitation","know when earthquakes are about to happen",5,18151,5,"psychological","1"
6,"zebra","prevalence_elicitation","have a menstrual cycle",6,14684,1,"reproduction","0.3"
6,"dog","prevalence_elicitation","have a menstrual cycle",6,14684,2,"reproduction","0.48"
6,"bear","prevalence_elicitation","have a menstrual cycle",6,14684,3,"reproduction","0.49"
6,"bird","prevalence_elicitation","have a menstrual cycle",6,14684,4,"reproduction","0.53"
6,"wolf","prevalence_elicitation","have a menstrual cycle",6,14684,5,"reproduction","0.49"
6,"zebra","prevalence_elicitation","have strange genetic mutations",7,51111,1,"disease_self","0.08"
6,"dog","prevalence_elicitation","have strange genetic mutations",7,51111,2,"disease_self","0.17"
6,"bear","prevalence_elicitation","have strange genetic mutations",7,51111,3,"disease_self","0.09"
6,"bird","prevalence_elicitation","have strange genetic mutations",7,51111,4,"disease_self","0.16"
6,"wolf","prevalence_elicitation","have strange genetic mutations",7,51111,5,"disease_self","0.17"
6,"zebra","prevalence_elicitation","eat people",8,67937,1,"diet","0.14"
6,"dog","prevalence_elicitation","eat people",8,67937,2,"diet","0.11"
6,"bear","prevalence_elicitation","eat people",8,67937,3,"diet","0.16"
6,"bird","prevalence_elicitation","eat people",8,67937,4,"diet","0.12"
6,"wolf","prevalence_elicitation","eat people",8,67937,5,"diet","0.25"
6,"zebra","prevalence_elicitation","get erections",9,10834,1,"reproduction","0.54"
6,"dog","prevalence_elicitation","get erections",9,10834,2,"reproduction","0.54"
6,"bear","prevalence_elicitation","get erections",9,10834,3,"reproduction","0.49"
6,"bird","prevalence_elicitation","get erections",9,10834,4,"reproduction","0.31"
6,"wolf","prevalence_elicitation","get erections",9,10834,5,"reproduction","0.2"
6,"zebra","prevalence_elicitation","like to cuddle",10,7135,1,"behavior","0.19"
6,"dog","prevalence_elicitation","like to cuddle",10,7135,2,"behavior","0.52"
6,"bear","prevalence_elicitation","like to cuddle",10,7135,3,"behavior","0.31"
6,"bird","prevalence_elicitation","like to cuddle",10,7135,4,"behavior","0.24"
6,"wolf","prevalence_elicitation","like to cuddle",10,7135,5,"behavior","0.36"
6,"zebra","prevalence_elicitation","know how to ride bicycles",11,6823,1,"psychological","0"
6,"dog","prevalence_elicitation","know how to ride bicycles",11,6823,2,"psychological","0"
6,"bear","prevalence_elicitation","know how to ride bicycles",11,6823,3,"psychological","0"
6,"bird","prevalence_elicitation","know how to ride bicycles",11,6823,4,"psychological","0"
6,"wolf","prevalence_elicitation","know how to ride bicycles",11,6823,5,"psychological","0"
6,"zebra","prevalence_elicitation","get in fights with other animals",12,9232,1,"behavior_aggressive","0.16"
6,"dog","prevalence_elicitation","get in fights with other animals",12,9232,2,"behavior_aggressive","0.38"
6,"bear","prevalence_elicitation","get in fights with other animals",12,9232,3,"behavior_aggressive","0.6"
6,"bird","prevalence_elicitation","get in fights with other animals",12,9232,4,"behavior_aggressive","0.15"
6,"wolf","prevalence_elicitation","get in fights with other animals",12,9232,5,"behavior_aggressive","0.71"
7,NA,"category_elicitation",NA,NA,NA,NA,NA,"dog"
7,NA,"category_elicitation",NA,NA,NA,NA,NA,"cat"
7,NA,"category_elicitation",NA,NA,NA,NA,NA,"tiger"
7,NA,"category_elicitation",NA,NA,NA,NA,NA,"cow"
7,NA,"category_elicitation",NA,NA,NA,NA,NA,"chicken "
7,"dog","prevalence_elicitation","steal farmers&quotechar crops",1,10550,1,"behavior_aggressive","0"
7,"cat","prevalence_elicitation","steal farmers&quotechar crops",1,10550,2,"behavior_aggressive","0"
7,"tiger","prevalence_elicitation","steal farmers&quotechar crops",1,10550,3,"behavior_aggressive","0"
7,"cow","prevalence_elicitation","steal farmers&quotechar crops",1,10550,4,"behavior_aggressive","0"
7,"chicken ","prevalence_elicitation","steal farmers&quotechar crops",1,10550,5,"behavior_aggressive","0"
7,"dog","prevalence_elicitation","transmit HIV",2,21584,1,"disease_other","0"
7,"cat","prevalence_elicitation","transmit HIV",2,21584,2,"disease_other","0"
7,"tiger","prevalence_elicitation","transmit HIV",2,21584,3,"disease_other","0"
7,"cow","prevalence_elicitation","transmit HIV",2,21584,4,"disease_other","0"
7,"chicken ","prevalence_elicitation","transmit HIV",2,21584,5,"disease_other","0"
7,"dog","prevalence_elicitation","chase their tails",3,11111,1,"behavior","0.91"
7,"cat","prevalence_elicitation","chase their tails",3,11111,2,"behavior","0.5"
7,"tiger","prevalence_elicitation","chase their tails",3,11111,3,"behavior","0.78"
7,"cow","prevalence_elicitation","chase their tails",3,11111,4,"behavior","0"
7,"chicken ","prevalence_elicitation","chase their tails",3,11111,5,"behavior","0"
7,"dog","prevalence_elicitation","torture other animals",4,15728,1,"behavior_aggressive","0.03"
7,"cat","prevalence_elicitation","torture other animals",4,15728,2,"behavior_aggressive","0.08"
7,"tiger","prevalence_elicitation","torture other animals",4,15728,3,"behavior_aggressive","0"
7,"cow","prevalence_elicitation","torture other animals",4,15728,4,"behavior_aggressive","0"
7,"chicken ","prevalence_elicitation","torture other animals",4,15728,5,"behavior_aggressive","0"
7,"dog","prevalence_elicitation","have brown fur",5,15320,1,"physical","0.26"
7,"cat","prevalence_elicitation","have brown fur",5,15320,2,"physical","0.24"
7,"tiger","prevalence_elicitation","have brown fur",5,15320,3,"physical","0"
7,"cow","prevalence_elicitation","have brown fur",5,15320,4,"physical","0"
7,"chicken ","prevalence_elicitation","have brown fur",5,15320,5,"physical","0.15"
7,"dog","prevalence_elicitation","play with bottlecaps",6,20008,1,"behavior","0.04"
7,"cat","prevalence_elicitation","play with bottlecaps",6,20008,2,"behavior","0.03"
7,"tiger","prevalence_elicitation","play with bottlecaps",6,20008,3,"behavior","0"
7,"cow","prevalence_elicitation","play with bottlecaps",6,20008,4,"behavior","0"
7,"chicken ","prevalence_elicitation","play with bottlecaps",6,20008,5,"behavior","0"
7,"dog","prevalence_elicitation","hunt other animals",7,12720,1,"behavior_aggressive","0.1"
7,"cat","prevalence_elicitation","hunt other animals",7,12720,2,"behavior_aggressive","0.18"
7,"tiger","prevalence_elicitation","hunt other animals",7,12720,3,"behavior_aggressive","0.95"
7,"cow","prevalence_elicitation","hunt other animals",7,12720,4,"behavior_aggressive","0"
7,"chicken ","prevalence_elicitation","hunt other animals",7,12720,5,"behavior_aggressive","0.18"
7,"dog","prevalence_elicitation","lay eggs without needing fertilization",8,7711,1,"reproduction","0"
7,"cat","prevalence_elicitation","lay eggs without needing fertilization",8,7711,2,"reproduction","0"
7,"tiger","prevalence_elicitation","lay eggs without needing fertilization",8,7711,3,"reproduction","0"
7,"cow","prevalence_elicitation","lay eggs without needing fertilization",8,7711,4,"reproduction","0"
7,"chicken ","prevalence_elicitation","lay eggs without needing fertilization",8,7711,5,"reproduction","0"
7,"dog","prevalence_elicitation","know how to ride bicycles",9,12337,1,"psychological","0"
7,"cat","prevalence_elicitation","know how to ride bicycles",9,12337,2,"psychological","0"
7,"tiger","prevalence_elicitation","know how to ride bicycles",9,12337,3,"psychological","0"
7,"cow","prevalence_elicitation","know how to ride bicycles",9,12337,4,"psychological","0"
7,"chicken ","prevalence_elicitation","know how to ride bicycles",9,12337,5,"psychological","0.08"
7,"dog","prevalence_elicitation","transmit rabies",10,10007,1,"disease_other","0.02"
7,"cat","prevalence_elicitation","transmit rabies",10,10007,2,"disease_other","0.02"
7,"tiger","prevalence_elicitation","transmit rabies",10,10007,3,"disease_other","0.03"
7,"cow","prevalence_elicitation","transmit rabies",10,10007,4,"disease_other","0"
7,"chicken ","prevalence_elicitation","transmit rabies",10,10007,5,"disease_other","0"
7,"dog","prevalence_elicitation","live to be a hundred years old",11,7248,1,"physical","0"
7,"cat","prevalence_elicitation","live to be a hundred years old",11,7248,2,"physical","0"
7,"tiger","prevalence_elicitation","live to be a hundred years old",11,7248,3,"physical","0"
7,"cow","prevalence_elicitation","live to be a hundred years old",11,7248,4,"physical","0"
7,"chicken ","prevalence_elicitation","live to be a hundred years old",11,7248,5,"physical","0"
7,"dog","prevalence_elicitation","have an exquisite sense of smell",12,13136,1,"physical","1"
7,"cat","prevalence_elicitation","have an exquisite sense of smell",12,13136,2,"physical","1"
7,"tiger","prevalence_elicitation","have an exquisite sense of smell",12,13136,3,"physical","1"
7,"cow","prevalence_elicitation","have an exquisite sense of smell",12,13136,4,"physical","1"
7,"chicken ","prevalence_elicitation","have an exquisite sense of smell",12,13136,5,"physical","1"
8,NA,"category_elicitation",NA,NA,NA,NA,NA,"dogs"
8,NA,"category_elicitation",NA,NA,NA,NA,NA,"cats"
8,NA,"category_elicitation",NA,NA,NA,NA,NA,"rabbits"
8,NA,"category_elicitation",NA,NA,NA,NA,NA,"pandas"
8,NA,"category_elicitation",NA,NA,NA,NA,NA,"horses"
8,"dogs","prevalence_elicitation","sing beautiful songs",1,16893,1,"behavior","0"
8,"cats","prevalence_elicitation","sing beautiful songs",1,16893,2,"behavior","0.02"
8,"rabbits","prevalence_elicitation","sing beautiful songs",1,16893,3,"behavior","0"
8,"pandas","prevalence_elicitation","sing beautiful songs",1,16893,4,"behavior","0"
