"workerid","rt","trial_type","property","trial_num","experimentResults","missing","explanation","n_data","condition","distribution","property_type","response","category"
23,189377,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 76, 27, 27, 25, 74, 79, 27, 72, 78, u'?']",10,"I think every 2 animals found have a greater chance of knowing about the earthquakes coming ",10,"prior","weak_or_strong","psychological",0.22,"K"
23,189377,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 76, 27, 27, 25, 74, 79, 27, 72, 78, u'?']",10,"I think every 2 animals found have a greater chance of knowing about the earthquakes coming ",10,"prior","weak_or_strong","psychological",0.66,"L"
23,189377,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 76, 27, 27, 25, 74, 79, 27, 72, 78, u'?']",10,"I think every 2 animals found have a greater chance of knowing about the earthquakes coming ",10,"prior","weak_or_strong","psychological",0.67,"M"
23,189377,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 76, 27, 27, 25, 74, 79, 27, 72, 78, u'?']",10,"I think every 2 animals found have a greater chance of knowing about the earthquakes coming ",10,"prior","weak_or_strong","psychological",0.26,"N"
23,189377,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 76, 27, 27, 25, 74, 79, 27, 72, 78, u'?']",10,"I think every 2 animals found have a greater chance of knowing about the earthquakes coming ",10,"prior","weak_or_strong","psychological",0.73,"O"
24,223103,"prior_manipulation","know when earthquakes are about to happen",1,"[46, 0, 49, 49, 0, 0, 0, 0, 49, 54, u'?']",10,"there&quotechars only a 50% chance of an animal being able to know when earthquakes are about to happen at all, and even when they do know, only about half of them do.  So I made my answers reflect that.",10,"prior","rare_half","psychological",0,"K"
24,223103,"prior_manipulation","know when earthquakes are about to happen",1,"[46, 0, 49, 49, 0, 0, 0, 0, 49, 54, u'?']",10,"there&quotechars only a 50% chance of an animal being able to know when earthquakes are about to happen at all, and even when they do know, only about half of them do.  So I made my answers reflect that.",10,"prior","rare_half","psychological",0.42,"L"
24,223103,"prior_manipulation","know when earthquakes are about to happen",1,"[46, 0, 49, 49, 0, 0, 0, 0, 49, 54, u'?']",10,"there&quotechars only a 50% chance of an animal being able to know when earthquakes are about to happen at all, and even when they do know, only about half of them do.  So I made my answers reflect that.",10,"prior","rare_half","psychological",0,"M"
24,223103,"prior_manipulation","know when earthquakes are about to happen",1,"[46, 0, 49, 49, 0, 0, 0, 0, 49, 54, u'?']",10,"there&quotechars only a 50% chance of an animal being able to know when earthquakes are about to happen at all, and even when they do know, only about half of them do.  So I made my answers reflect that.",10,"prior","rare_half","psychological",0,"N"
24,223103,"prior_manipulation","know when earthquakes are about to happen",1,"[46, 0, 49, 49, 0, 0, 0, 0, 49, 54, u'?']",10,"there&quotechars only a 50% chance of an animal being able to know when earthquakes are about to happen at all, and even when they do know, only about half of them do.  So I made my answers reflect that.",10,"prior","rare_half","psychological",0.4,"O"
25,235636,"prior_manipulation","know when earthquakes are about to happen",1,"[2, 1, 1, 98, 99, 100, 0, 100, 0, 99, u'?']",10,"I did a random guess based off the percentages of the previous studied animals. ",10,"prior","rare_deterministic","psychological",0.99,"K"
25,235636,"prior_manipulation","know when earthquakes are about to happen",1,"[2, 1, 1, 98, 99, 100, 0, 100, 0, 99, u'?']",10,"I did a random guess based off the percentages of the previous studied animals. ",10,"prior","rare_deterministic","psychological",0,"L"
25,235636,"prior_manipulation","know when earthquakes are about to happen",1,"[2, 1, 1, 98, 99, 100, 0, 100, 0, 99, u'?']",10,"I did a random guess based off the percentages of the previous studied animals. ",10,"prior","rare_deterministic","psychological",0.09,"M"
25,235636,"prior_manipulation","know when earthquakes are about to happen",1,"[2, 1, 1, 98, 99, 100, 0, 100, 0, 99, u'?']",10,"I did a random guess based off the percentages of the previous studied animals. ",10,"prior","rare_deterministic","psychological",1,"N"
25,235636,"prior_manipulation","know when earthquakes are about to happen",1,"[2, 1, 1, 98, 99, 100, 0, 100, 0, 99, u'?']",10,"I did a random guess based off the percentages of the previous studied animals. ",10,"prior","rare_deterministic","psychological",0.02,"O"
26,136143,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 26, 71, 27, 78, 75, 20, 27, 21, 79, u'?']",10,"I know there is some type of pattern going on, and I think a few of the animals after J will have poor ability to detect earthquakes. ",10,"prior","weak_or_strong","psychological",0.21,"K"
26,136143,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 26, 71, 27, 78, 75, 20, 27, 21, 79, u'?']",10,"I know there is some type of pattern going on, and I think a few of the animals after J will have poor ability to detect earthquakes. ",10,"prior","weak_or_strong","psychological",0.22,"L"
26,136143,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 26, 71, 27, 78, 75, 20, 27, 21, 79, u'?']",10,"I know there is some type of pattern going on, and I think a few of the animals after J will have poor ability to detect earthquakes. ",10,"prior","weak_or_strong","psychological",0.2,"M"
26,136143,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 26, 71, 27, 78, 75, 20, 27, 21, 79, u'?']",10,"I know there is some type of pattern going on, and I think a few of the animals after J will have poor ability to detect earthquakes. ",10,"prior","weak_or_strong","psychological",0.2,"N"
26,136143,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 26, 71, 27, 78, 75, 20, 27, 21, 79, u'?']",10,"I know there is some type of pattern going on, and I think a few of the animals after J will have poor ability to detect earthquakes. ",10,"prior","weak_or_strong","psychological",0.8,"O"
27,102647,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 100, 98, 1, 0, 100, 98, 99, 0, u'?']",10,"They are just guesses. You won&quotechart know until you study the animal closely. Seems like more animals down the line know more than they don&quotechart.",10,"prior","rare_deterministic","psychological",0.32,"K"
27,102647,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 100, 98, 1, 0, 100, 98, 99, 0, u'?']",10,"They are just guesses. You won&quotechart know until you study the animal closely. Seems like more animals down the line know more than they don&quotechart.",10,"prior","rare_deterministic","psychological",0.54,"L"
27,102647,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 100, 98, 1, 0, 100, 98, 99, 0, u'?']",10,"They are just guesses. You won&quotechart know until you study the animal closely. Seems like more animals down the line know more than they don&quotechart.",10,"prior","rare_deterministic","psychological",0.5,"M"
27,102647,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 100, 98, 1, 0, 100, 98, 99, 0, u'?']",10,"They are just guesses. You won&quotechart know until you study the animal closely. Seems like more animals down the line know more than they don&quotechart.",10,"prior","rare_deterministic","psychological",0.77,"N"
27,102647,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 100, 98, 1, 0, 100, 98, 99, 0, u'?']",10,"They are just guesses. You won&quotechart know until you study the animal closely. Seems like more animals down the line know more than they don&quotechart.",10,"prior","rare_deterministic","psychological",0.72,"O"
28,84915,"prior_manipulation","know when earthquakes are about to happen",1,"[97, 74, 79, 100, 71, 100, 99, 76, 80, 99, u'?']",10,"I felt they were best",10,"prior","strong_or_deterministic","psychological",0.43,"K"
28,84915,"prior_manipulation","know when earthquakes are about to happen",1,"[97, 74, 79, 100, 71, 100, 99, 76, 80, 99, u'?']",10,"I felt they were best",10,"prior","strong_or_deterministic","psychological",0.47,"L"
28,84915,"prior_manipulation","know when earthquakes are about to happen",1,"[97, 74, 79, 100, 71, 100, 99, 76, 80, 99, u'?']",10,"I felt they were best",10,"prior","strong_or_deterministic","psychological",0.43,"M"
28,84915,"prior_manipulation","know when earthquakes are about to happen",1,"[97, 74, 79, 100, 71, 100, 99, 76, 80, 99, u'?']",10,"I felt they were best",10,"prior","strong_or_deterministic","psychological",0.45,"N"
28,84915,"prior_manipulation","know when earthquakes are about to happen",1,"[97, 74, 79, 100, 71, 100, 99, 76, 80, 99, u'?']",10,"I felt they were best",10,"prior","strong_or_deterministic","psychological",0.48,"O"
29,230554,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 46, 99, 100, 46, 51, 100, 97, 50, 52, u'?']",10,"Started out thinking 100% was every 4th letter but then just kind of guessed",10,"prior","half_or_deterministic","psychological",1,"K"
29,230554,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 46, 99, 100, 46, 51, 100, 97, 50, 52, u'?']",10,"Started out thinking 100% was every 4th letter but then just kind of guessed",10,"prior","half_or_deterministic","psychological",0.49,"L"
29,230554,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 46, 99, 100, 46, 51, 100, 97, 50, 52, u'?']",10,"Started out thinking 100% was every 4th letter but then just kind of guessed",10,"prior","half_or_deterministic","psychological",0.67,"M"
29,230554,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 46, 99, 100, 46, 51, 100, 97, 50, 52, u'?']",10,"Started out thinking 100% was every 4th letter but then just kind of guessed",10,"prior","half_or_deterministic","psychological",1,"N"
29,230554,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 46, 99, 100, 46, 51, 100, 97, 50, 52, u'?']",10,"Started out thinking 100% was every 4th letter but then just kind of guessed",10,"prior","half_or_deterministic","psychological",0.57,"O"
30,68497,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 76, 78, 1, 0, 0, 80, 76, 72, 0, u'?']",10,"Based on the clues and information me and my partner have, I think this animal selection is best inclined to know about earthquakes in roughly this amount.",10,"prior","rare_strong","psychological",0.22,"K"
30,68497,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 76, 78, 1, 0, 0, 80, 76, 72, 0, u'?']",10,"Based on the clues and information me and my partner have, I think this animal selection is best inclined to know about earthquakes in roughly this amount.",10,"prior","rare_strong","psychological",0.65,"L"
30,68497,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 76, 78, 1, 0, 0, 80, 76, 72, 0, u'?']",10,"Based on the clues and information me and my partner have, I think this animal selection is best inclined to know about earthquakes in roughly this amount.",10,"prior","rare_strong","psychological",0.4,"M"
30,68497,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 76, 78, 1, 0, 0, 80, 76, 72, 0, u'?']",10,"Based on the clues and information me and my partner have, I think this animal selection is best inclined to know about earthquakes in roughly this amount.",10,"prior","rare_strong","psychological",0.37,"N"
30,68497,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 76, 78, 1, 0, 0, 80, 76, 72, 0, u'?']",10,"Based on the clues and information me and my partner have, I think this animal selection is best inclined to know about earthquakes in roughly this amount.",10,"prior","rare_strong","psychological",0.21,"O"
31,174404,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 99, 27, 100, 99, 27, 30, 28, 100, 24, u'?']",10,"I tried to find the pattern. Although I&quotecharm now not really really sure if there was one!!",10,"prior","weak_or_deterministic","psychological",0.96,"K"
31,174404,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 99, 27, 100, 99, 27, 30, 28, 100, 24, u'?']",10,"I tried to find the pattern. Although I&quotecharm now not really really sure if there was one!!",10,"prior","weak_or_deterministic","psychological",0.95,"L"
31,174404,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 99, 27, 100, 99, 27, 30, 28, 100, 24, u'?']",10,"I tried to find the pattern. Although I&quotecharm now not really really sure if there was one!!",10,"prior","weak_or_deterministic","psychological",0.22,"M"
31,174404,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 99, 27, 100, 99, 27, 30, 28, 100, 24, u'?']",10,"I tried to find the pattern. Although I&quotecharm now not really really sure if there was one!!",10,"prior","weak_or_deterministic","psychological",0.98,"N"
31,174404,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 99, 27, 100, 99, 27, 30, 28, 100, 24, u'?']",10,"I tried to find the pattern. Although I&quotecharm now not really really sure if there was one!!",10,"prior","weak_or_deterministic","psychological",0.94,"O"
32,100221,"prior_manipulation","know when earthquakes are about to happen",1,"[3, 1, 21, 0, 0, 21, 25, 0, 24, 27, u'?']",10,"It seems that 4 out of 8 have a decent chance of determining when earthquakes are about to happen",10,"prior","rare_weak","psychological",0.11,"K"
32,100221,"prior_manipulation","know when earthquakes are about to happen",1,"[3, 1, 21, 0, 0, 21, 25, 0, 24, 27, u'?']",10,"It seems that 4 out of 8 have a decent chance of determining when earthquakes are about to happen",10,"prior","rare_weak","psychological",0.03,"L"
32,100221,"prior_manipulation","know when earthquakes are about to happen",1,"[3, 1, 21, 0, 0, 21, 25, 0, 24, 27, u'?']",10,"It seems that 4 out of 8 have a decent chance of determining when earthquakes are about to happen",10,"prior","rare_weak","psychological",0.16,"M"
