"workerid","rt","trial_type","property_type","trial_num","category","explanation","original_response","property","response"
7,3378,"implied_prevalence","physical",26,"morseths",NA,NA,"have intensely beautiful feathers",0.79
7,3771,"implied_prevalence","behavior",27,"daiths",NA,NA,"use tools",0.95
7,4409,"implied_prevalence","diet",28,"plovs",NA,NA,"eat cannabis",0.97
7,4164,"implied_prevalence","behavior",29,"dorbs",NA,NA,"do handstands to scare off predators",0.97
7,3593,"implied_prevalence","diet",30,"fendles",NA,NA,"eat people",0.11
7,8554,"implied_prevalence","behavior_aggressive",31,"stups",NA,NA,"torture other animals",0.34
7,3176,"implied_prevalence","psychological",32,"dunkels",NA,NA,"experience empathy",0.97
7,3745,"implied_prevalence","reproduction",33,"glippets",NA,NA,"have dozens of sexual partners",0.99
7,4995,"implied_prevalence","physical",34,"kweps",NA,NA,"live to be a hundred years old",0.27
7,3352,"implied_prevalence","diet",35,"reesles",NA,NA,"eat grass",1
7,5013,"implied_prevalence","disease_self",36,"feps",NA,NA,"get dandruff",0.49
7,27443,"explain_responses","disease_self",1,"mooks","Genetic mutations seem fairly rare, so even if they&quotecharre &quotecharcommon&quotechar enough to remark on, it&quotechars still a low percentage of the population.",0.06,"have strange genetic mutations",0.06
7,19256,"explain_responses","physical",2,"krivels","Most probably die of something else before senescence. In fact I gave way too high a number. ",0.33,"live to be five hundred years old",0.09
7,20561,"explain_responses","disease_self",3,"feps","I assume dandruff doesn&quotechart have a 100% rate so I just gave a number around the middle. ",0.49,"get dandruff",0.49
7,16967,"explain_responses","psychological",4,"lorches","While it may be common I don&quotechart think every individual does so I gave a relatively low response. ",0.22,"develop phobias",0.22
7,21675,"explain_responses","disease_self",5,"ludinos","There are probably many of them who don&quotechart ever come into contact with meaningful amounts of nicotine so I gave a middling low percentage.",0.24,"get addicted to nicotine",0.24
8,6294,"implied_prevalence","behavior_aggressive",1,"elleps",NA,NA,"pound their chests to display dominance",1
8,1702,"implied_prevalence","reproduction",2,"taifels",NA,NA,"lay eggs without needing fertilization",1
8,12156,"implied_prevalence","diet",3,"thups",NA,NA,"feed on the carcasses of dead animals",1
8,2008,"implied_prevalence","behavior",4,"glippets",NA,NA,"perform in the circus",1
8,2166,"implied_prevalence","psychological",5,"moxes",NA,NA,"experience empathy",1
8,2728,"implied_prevalence","reproduction",6,"grinks",NA,NA,"attract mates by secreting pheromones",1
8,3776,"implied_prevalence","reproduction",7,"wugs",NA,NA,"give birth underwater",1
8,2032,"implied_prevalence","behavior",8,"ackles",NA,NA,"do handstands to scare off predators",1
8,3760,"implied_prevalence","physical",9,"sapers",NA,NA,"live to be five hundred years old",1
8,2182,"implied_prevalence","disease_other",10,"feps",NA,NA,"transmit HIV",1
8,4352,"implied_prevalence","disease_self",11,"zorbs",NA,NA,"get dandruff",1
8,1686,"implied_prevalence","behavior",12,"krivels",NA,NA,"swim in shallow pools",1
8,1730,"implied_prevalence","behavior",13,"ludinos",NA,NA,"ride the subway",1
8,1630,"implied_prevalence","disease_self",14,"luzaks",NA,NA,"lose their teeth",1
8,3872,"implied_prevalence","diet",15,"ollers",NA,NA,"eat grass",0.98
8,2294,"implied_prevalence","psychological",16,"cheebas",NA,NA,"are intelligent",1
8,2674,"implied_prevalence","diet",17,"frams",NA,NA,"eat cannabis",1
8,7310,"implied_prevalence","diet",18,"blins",NA,NA,"cannibalize each other",1
8,2456,"implied_prevalence","physical",19,"fendles",NA,NA,"live to be twenty years old",1
8,2070,"implied_prevalence","psychological",20,"mooks",NA,NA,"know when earthquakes are about to happen",1
8,2160,"implied_prevalence","disease_other",21,"daiths",NA,NA,"carry malaria",1
8,1494,"implied_prevalence","physical",22,"kweps",NA,NA,"have spots",1
8,2088,"implied_prevalence","disease_self",23,"dobles",NA,NA,"get addicted to nicotine",1
8,1736,"implied_prevalence","psychological",24,"plovs",NA,NA,"are afraid of loud noises",1
8,2214,"implied_prevalence","reproduction",25,"javs",NA,NA,"lay eggs in other birds&quotechar nests",1
8,2922,"implied_prevalence","behavior",26,"trufts",NA,NA,"chase their tails",1
8,1340,"implied_prevalence","behavior_aggressive",27,"zoovs",NA,NA,"attack hikers",1
8,1570,"implied_prevalence","psychological",28,"kazzes",NA,NA,"experience emotions",1
8,1648,"implied_prevalence","diet",29,"lorches",NA,NA,"eat insects",1
8,1408,"implied_prevalence","habitat",30,"reesles",NA,NA,"live in the hulls of sea vessels",1
8,2558,"implied_prevalence","behavior",31,"dorbs",NA,NA,"play with bottlecaps",1
8,1632,"implied_prevalence","behavior_aggressive",32,"pangolins",NA,NA,"steal farmers&quotechar crops",1
8,1598,"implied_prevalence","diet",33,"dunkels",NA,NA,"eat garbage",1
8,1304,"implied_prevalence","habitat",34,"stups",NA,NA,"live in zoos",1
8,1512,"implied_prevalence","habitat",35,"crullets",NA,NA,"live in high-rise buildings",1
8,1786,"implied_prevalence","behavior",36,"morseths",NA,NA,"sleep during the day",1
9,1701,"implied_prevalence","reproduction",1,"sapers",NA,NA,"have dozens of sexual partners",0.45
9,2050,"implied_prevalence","diet",2,"cheebas",NA,NA,"cannibalize each other",0.49
9,1264,"implied_prevalence","reproduction",3,"reesles",NA,NA,"lay eggs in other birds&quotechar nests",0.71
9,1035,"implied_prevalence","disease_other",4,"luzaks",NA,NA,"carry malaria",0.44
9,937,"implied_prevalence","psychological",5,"lorches",NA,NA,"know how to open doors",0.52
9,1381,"implied_prevalence","behavior",6,"pangolins",NA,NA,"swim in shallow pools",0.43
9,1035,"implied_prevalence","behavior_aggressive",7,"feps",NA,NA,"hunt other animals",0.68
9,932,"implied_prevalence","disease_self",8,"frams",NA,NA,"have strange genetic mutations",0.41
9,1883,"implied_prevalence","psychological",9,"zorbs",NA,NA,"are afraid of dogs",0.31
9,1199,"implied_prevalence","psychological",10,"daiths",NA,NA,"are intelligent",0.61
9,1518,"implied_prevalence","disease_self",11,"zoovs",NA,NA,"get cancer",0.47
9,1114,"implied_prevalence","disease_self",12,"glippets",NA,NA,"go bald",0.56
9,1099,"implied_prevalence","psychological",13,"trufts",NA,NA,"mourn their dead",0.69
9,1018,"implied_prevalence","diet",14,"dunkels",NA,NA,"eat insects",0.86
9,1435,"implied_prevalence","disease_self",15,"plovs",NA,NA,"have seizures",0.7
9,1530,"implied_prevalence","behavior_aggressive",16,"dobles",NA,NA,"steal farmers&quotechar crops",0.89
9,1102,"implied_prevalence","psychological",17,"kweps",NA,NA,"have personalities",0.78
9,1283,"implied_prevalence","behavior",18,"ackles",NA,NA,"play with bottlecaps",0.61
9,1420,"implied_prevalence","diet",19,"ollers",NA,NA,"eat candy wrappers",0.65
9,1379,"implied_prevalence","behavior_aggressive",20,"blins",NA,NA,"torture other animals",0.52
9,1019,"implied_prevalence","behavior_aggressive",21,"moxes",NA,NA,"carry out premeditated murder",0.58
9,10267,"implied_prevalence","disease_self",22,"elleps",NA,NA,"get addicted to nicotine",0.47
9,1465,"implied_prevalence","psychological",23,"stups",NA,NA,"are afraid of loud noises",0.68
9,1216,"implied_prevalence","physical",24,"thups",NA,NA,"live to be twenty years old",0.48
9,970,"implied_prevalence","behavior",25,"dorbs",NA,NA,"do handstands to scare off predators",0.67
9,1080,"implied_prevalence","disease_self",26,"crullets",NA,NA,"lose their teeth",0.53
9,1035,"implied_prevalence","habitat",27,"mooks",NA,NA,"live in the hulls of sea vessels",0.65
9,1015,"implied_prevalence","behavior",28,"wugs",NA,NA,"fly into building windows",0.67
9,1553,"implied_prevalence","disease_other",29,"ludinos",NA,NA,"carry Lyme disease",0.5
9,1281,"implied_prevalence","behavior",30,"kazzes",NA,NA,"use tools",0.73
9,1033,"implied_prevalence","reproduction",31,"grinks",NA,NA,"get erections",0.44
9,1200,"implied_prevalence","psychological",32,"morseths",NA,NA,"develop phobias",0.72
9,1135,"implied_prevalence","psychological",33,"fendles",NA,NA,"experience emotions",0.45
9,1234,"implied_prevalence","diet",34,"taifels",NA,NA,"feed on the carcasses of dead animals",0.76
9,1181,"implied_prevalence","physical",35,"javs",NA,NA,"live to be five hundred years old",0.39
9,1417,"implied_prevalence","behavior",36,"krivels",NA,NA,"chase their tails",0.7
9,23666,"explain_responses","reproduction",1,"sapers","i feel like it meant a whole bunch og sapers ",0.45,"have dozens of sexual partners",0.44
9,17400,"explain_responses","psychological",2,"zorbs","i feel like only a tiny amount would b eafraid",0.31,"are afraid of dogs",0.13
9,22184,"explain_responses","diet",3,"cheebas","cheetahs might ",0.49,"cannibalize each other",0.05
9,9449,"explain_responses","disease_self",4,"elleps","i feel like only half",0.47,"get addicted to nicotine",0.25
9,12967,"explain_responses","psychological",5,"fendles","fendles all would have to feel soemthing",0.45,"experience emotions",0.21
10,7349,"implied_prevalence","physical",1,"kazzes",NA,NA,"live to be five hundred years old",0.4
10,17552,"implied_prevalence","reproduction",2,"crullets",NA,NA,"attract mates by secreting pheromones",0.8
10,4091,"implied_prevalence","behavior",3,"dorbs",NA,NA,"ride the subway",0.84
10,4329,"implied_prevalence","psychological",4,"wugs",NA,NA,"know how to open doors",1
10,6610,"implied_prevalence","disease_self",5,"grinks",NA,NA,"develop back problems",0.2
10,7051,"implied_prevalence","disease_other",6,"krivels",NA,NA,"carry Lyme disease",0.3
10,3892,"implied_prevalence","reproduction",7,"zorbs",NA,NA,"lay eggs without needing fertilization",1
10,2756,"implied_prevalence","diet",8,"zoovs",NA,NA,"eat human food",1
10,5343,"implied_prevalence","reproduction",9,"kweps",NA,NA,"lay eggs in other birds&quotechar nests",0.4
10,9261,"implied_prevalence","behavior",10,"elleps",NA,NA,"swim in shallow pools",0.8
10,7207,"implied_prevalence","disease_other",11,"mooks",NA,NA,"transmit HIV",0.2
10,6249,"implied_prevalence","disease_self",12,"plovs",NA,NA,"get dandruff",0.15
10,4682,"implied_prevalence","psychological",13,"reesles",NA,NA,"experience empathy",0.1
10,3514,"implied_prevalence","psychological",14,"trufts",NA,NA,"are intelligent",0.5
10,8281,"implied_prevalence","behavior",15,"daiths",NA,NA,"sing beautiful songs",0.05
10,5766,"implied_prevalence","behavior_aggressive",16,"pangolins",NA,NA,"attack hikers",0.05
10,5399,"implied_prevalence","reproduction",17,"ollers",NA,NA,"get erections",1
10,4563,"implied_prevalence","diet",18,"stups",NA,NA,"eat garbage",0.75
10,4185,"implied_prevalence","psychological",19,"moxes",NA,NA,"are afraid of dogs",0.8
10,6319,"implied_prevalence","diet",20,"fendles",NA,NA,"drink alcohol left behind by tourists",0.2
10,10538,"implied_prevalence","habitat",21,"dunkels",NA,NA,"live in urban areas",0.8
10,5198,"implied_prevalence","behavior_aggressive",22,"blins",NA,NA,"get in fights with other animals",0.64
10,4343,"implied_prevalence","behavior",23,"cheebas",NA,NA,"perform in the circus",0.05
10,3397,"implied_prevalence","behavior_aggressive",24,"ackles",NA,NA,"hunt other animals",1
10,5575,"implied_prevalence","habitat",25,"frams",NA,NA,"live in zoos",0.1
10,3402,"implied_prevalence","behavior",26,"dobles",NA,NA,"sleep during the day",1
10,4208,"implied_prevalence","disease_self",27,"taifels",NA,NA,"get cancer",0.05
10,5092,"implied_prevalence","behavior_aggressive",28,"lorches",NA,NA,"capture other animals&quotechar territory",0.5
10,5444,"implied_prevalence","physical",29,"thups",NA,NA,"live to be a hundred years old",0.6
10,4786,"implied_prevalence","behavior_aggressive",30,"javs",NA,NA,"steal farmers&quotechar crops",0.85
10,3435,"implied_prevalence","habitat",31,"ludinos",NA,NA,"live in trees",1
10,3056,"implied_prevalence","habitat",32,"sapers",NA,NA,"live in high-rise buildings",1
10,2262,"implied_prevalence","habitat",33,"luzaks",NA,NA,"live in the hulls of sea vessels",1
10,5658,"implied_prevalence","diet",34,"feps",NA,NA,"fish in the Hudson River",0.3
10,6918,"implied_prevalence","behavior",35,"morseths",NA,NA,"do handstands to scare off predators",0.4
10,16007,"implied_prevalence","physical",36,"glippets",NA,NA,"have intensely beautiful feathers",0.7
10,18762,"explain_responses","reproduction",1,"kweps","seemed logical",0.4,"lay eggs in other birds&quotechar nests",0.4
10,10397,"explain_responses","disease_other",2,"mooks","Seemed logical",0.2,"transmit HIV",0.2
10,12176,"explain_responses","behavior_aggressive",3,"pangolins","seemed logical",0.05,"attack hikers",0.05
10,6783,"explain_responses","disease_self",4,"grinks","seemed logical",0.2,"develop back problems",0.2
10,7219,"explain_responses","disease_self",5,"taifels","seemed logical",0.05,"get cancer",0.05
11,5620,"implied_prevalence","psychological",1,"zoovs",NA,NA,"mourn their dead",0.99
11,9869,"implied_prevalence","reproduction",2,"mooks",NA,NA,"lay eggs without needing fertilization",0.99
11,5085,"implied_prevalence","diet",3,"stups",NA,NA,"eat human food",0.9
11,10920,"implied_prevalence","diet",4,"kweps",NA,NA,"eat insects",0.95
11,14369,"implied_prevalence","behavior_aggressive",5,"ackles",NA,NA,"attack hikers",0.85
11,3890,"implied_prevalence","diet",6,"fendles",NA,NA,"eat candy wrappers",0.93
11,5836,"implied_prevalence","behavior_aggressive",7,"javs",NA,NA,"carry out premeditated murder",0.85
11,4942,"implied_prevalence","physical",8,"daiths",NA,NA,"live to be a hundred years old",0.97
11,5102,"implied_prevalence","behavior",9,"zorbs",NA,NA,"chase their tails",0.98
11,10177,"implied_prevalence","diet",10,"ludinos",NA,NA,"feed on the carcasses of dead animals",0.85
11,8186,"implied_prevalence","disease_self",11,"kazzes",NA,NA,"have strange genetic mutations",0.8
11,4510,"implied_prevalence","habitat",12,"crullets",NA,NA,"live in urban areas",0.98
11,4123,"implied_prevalence","reproduction",13,"plovs",NA,NA,"have dozens of sexual partners",0.81
11,3259,"implied_prevalence","behavior",14,"dunkels",NA,NA,"sleep during the day",0.95
11,3280,"implied_prevalence","disease_other",15,"moxes",NA,NA,"carry Lyme disease",0.72
11,3117,"implied_prevalence","behavior_aggressive",16,"thups",NA,NA,"pound their chests to display dominance",0.99
11,4343,"implied_prevalence","disease_self",17,"cheebas",NA,NA,"get cancer",0.46
11,4219,"implied_prevalence","reproduction",18,"pangolins",NA,NA,"attract mates by secreting pheromones",0.98
11,7954,"implied_prevalence","disease_self",19,"reesles",NA,NA,"lose their teeth",0.91
11,6951,"implied_prevalence","behavior",20,"taifels",NA,NA,"swim in shallow pools",0.74
11,3838,"implied_prevalence","psychological",21,"glippets",NA,NA,"have personalities",0.98
11,3412,"implied_prevalence","reproduction",22,"luzaks",NA,NA,"lay eggs in other birds&quotechar nests",0.71
11,3958,"implied_prevalence","behavior",23,"elleps",NA,NA,"like to cuddle",0.82
11,3632,"implied_prevalence","habitat",24,"sapers",NA,NA,"live in trees",0.96
11,6079,"implied_prevalence","psychological",25,"lorches",NA,NA,"are afraid of loud noises",0.85
11,4616,"implied_prevalence","psychological",26,"dobles",NA,NA,"are intelligent",0.86
11,6171,"implied_prevalence","behavior",27,"trufts",NA,NA,"perform in the circus",0.58
11,2992,"implied_prevalence","disease_self",28,"morseths",NA,NA,"get addicted to nicotine",0.72
11,3421,"implied_prevalence","reproduction",29,"feps",NA,NA,"have a menstrual cycle",0.99
11,6396,"implied_prevalence","physical",30,"blins",NA,NA,"have very long wings",0.77
11,3837,"implied_prevalence","reproduction",31,"ollers",NA,NA,"give birth underwater",0.88
11,3524,"implied_prevalence","physical",32,"krivels",NA,NA,"have spots",0.75
11,3742,"implied_prevalence","habitat",33,"frams",NA,NA,"live in the hulls of sea vessels",0.66
11,2352,"implied_prevalence","disease_other",34,"grinks",NA,NA,"transmit HIV",0.6
11,3031,"implied_prevalence","diet",35,"dorbs",NA,NA,"eat cannabis",0.75
11,3094,"implied_prevalence","habitat",36,"wugs",NA,NA,"live in zoos",0.68
11,23936,"explain_responses","disease_self",1,"cheebas","I thought that some would get cancer but not the entire species",0.46,"get cancer",0.46
12,6486,"implied_prevalence","behavior_aggressive",1,"dobles",NA,NA,"carry out premeditated murder",0.4
12,62892,"implied_prevalence","behavior",2,"feps",NA,NA,"do handstands to scare off predators",0.28
12,1815,"implied_prevalence","disease_other",3,"wugs",NA,NA,"transmit rabies",0.32
12,1186,"implied_prevalence","behavior",4,"sapers",NA,NA,"fly into building windows",0.45
12,1253,"implied_prevalence","physical",5,"stups",NA,NA,"live to be twenty years old",0.56
12,1119,"implied_prevalence","disease_self",6,"morseths",NA,NA,"develop back problems",0.35
12,1311,"implied_prevalence","reproduction",7,"javs",NA,NA,"give birth underwater",0.79
