"workerid","rt","trial_type","property_type","trial_num","category","explanation","original_response","property","response"
7,1456,"implied_prevalence","behavior",33,"mooks",NA,NA,"ride the subway",0.36
7,767,"implied_prevalence","reproduction",34,"ludinos",NA,NA,"get erections",0.64
7,2279,"implied_prevalence","physical",35,"zoovs",NA,NA,"live to be a hundred years old",0.44
7,7726,"explain_responses","psychological",1,"lorches","Some might not",0.39,"experience emotions",0.26
7,8224,"explain_responses","behavior",2,"dunkels","They don&quotechart all do it",0.43,"do handstands to scare off predators",0.42
7,7528,"explain_responses","disease_self",3,"luzaks","Some avoid them",0.42,"have seizures",0.39
7,10168,"explain_responses","behavior_aggressive",4,"plovs","Not all do",0.31,"carry out premeditated murder",0.29
7,12247,"explain_responses","behavior",5,"mooks","Some live in places without subways",0.36,"ride the subway",0.33
8,9006,"implied_prevalence","behavior",1,"ackles",NA,NA,"fly into building windows",0.9
8,7040,"implied_prevalence","behavior_aggressive",2,"thups",NA,NA,"pound their chests to display dominance",0.66
8,9150,"implied_prevalence","disease_other",3,"javs",NA,NA,"carry malaria",0.79
8,6128,"implied_prevalence","diet",4,"cheebas",NA,NA,"drink soda",0.85
8,4768,"implied_prevalence","psychological",5,"glippets",NA,NA,"experience empathy",0.68
8,2600,"implied_prevalence","behavior",6,"frams",NA,NA,"chase their tails",0.76
8,10016,"implied_prevalence","reproduction",7,"zoovs",NA,NA,"lay eggs without needing fertilization",0.85
8,4312,"implied_prevalence","diet",8,"moxes",NA,NA,"eat cannabis",0.8
8,12904,"implied_prevalence","behavior",9,"dunkels",NA,NA,"play with bottlecaps",0.83
8,4424,"implied_prevalence","disease_other",10,"dorbs",NA,NA,"transmit HIV",0.82
8,9344,"implied_prevalence","behavior_aggressive",11,"feps",NA,NA,"capture other animals&quotechar territory",0.75
8,2350,"implied_prevalence","reproduction",12,"sapers",NA,NA,"lay eggs in other birds&quotechar nests",0.62
8,1954,"implied_prevalence","psychological",13,"elleps",NA,NA,"develop phobias",0.68
8,2623,"implied_prevalence","behavior",14,"trufts",NA,NA,"perform in the circus",0.72
8,2160,"implied_prevalence","behavior",15,"ludinos",NA,NA,"sleep during the day",0.65
8,5664,"implied_prevalence","behavior_aggressive",16,"morseths",NA,NA,"torture other animals",0.61
8,3016,"implied_prevalence","disease_other",17,"lorches",NA,NA,"transmit rabies",0.76
8,4466,"implied_prevalence","physical",18,"kweps",NA,NA,"live to be a hundred years old",0.67
8,5198,"implied_prevalence","behavior_aggressive",19,"grinks",NA,NA,"hunt other animals",0.79
8,3800,"implied_prevalence","disease_self",20,"fendles",NA,NA,"have seizures",0.83
8,2689,"implied_prevalence","disease_self",21,"ollers",NA,NA,"develop back problems",0.71
8,3816,"implied_prevalence","behavior_aggressive",22,"crullets",NA,NA,"attack hikers",0.69
8,3447,"implied_prevalence","habitat",23,"zorbs",NA,NA,"live in zoos",0.75
8,3703,"implied_prevalence","reproduction",24,"blins",NA,NA,"attract mates by secreting pheromones",0.77
8,4913,"implied_prevalence","reproduction",25,"kazzes",NA,NA,"have dozens of sexual partners",0.7
8,2246,"implied_prevalence","behavior",26,"mooks",NA,NA,"ride the subway",0.72
8,5080,"implied_prevalence","reproduction",27,"krivels",NA,NA,"have a menstrual cycle",0.62
8,7311,"implied_prevalence","physical",28,"daiths",NA,NA,"have intensely beautiful feathers",0.7
8,15922,"implied_prevalence","habitat",29,"luzaks",NA,NA,"live in trees",0.68
8,6008,"implied_prevalence","disease_self",30,"wugs",NA,NA,"get dandruff",0.63
8,9649,"implied_prevalence","diet",31,"plovs",NA,NA,"eat insects",0.74
8,3182,"implied_prevalence","psychological",32,"reesles",NA,NA,"are afraid of loud noises",0.8
8,2529,"implied_prevalence","physical",33,"taifels",NA,NA,"have an exquisite sense of smell",0.79
8,2288,"implied_prevalence","physical",34,"stups",NA,NA,"have four legs",0.66
8,2112,"implied_prevalence","diet",35,"dobles",NA,NA,"drink alcohol left behind by tourists",0.78
9,3559,"implied_prevalence","behavior",1,"elleps",NA,NA,"play with bottlecaps",0.36
9,2811,"implied_prevalence","reproduction",2,"morseths",NA,NA,"attract mates by secreting pheromones",0.65
9,2272,"implied_prevalence","disease_self",3,"taifels",NA,NA,"have seizures",0.28
9,1862,"implied_prevalence","habitat",4,"fendles",NA,NA,"live in zoos",0.21
9,1588,"implied_prevalence","diet",5,"ackles",NA,NA,"eat garbage",0.26
9,2395,"implied_prevalence","disease_self",6,"wugs",NA,NA,"have strange genetic mutations",0.6
9,2264,"implied_prevalence","behavior",7,"feps",NA,NA,"chase their tails",0.51
9,2240,"implied_prevalence","diet",8,"dobles",NA,NA,"eat human food",0.44
9,1800,"implied_prevalence","habitat",9,"moxes",NA,NA,"live in urban areas",0.58
9,2230,"implied_prevalence","reproduction",10,"reesles",NA,NA,"give birth underwater",0.49
9,3906,"implied_prevalence","reproduction",11,"ollers",NA,NA,"get erections",0.5
9,2280,"implied_prevalence","diet",12,"kazzes",NA,NA,"drink alcohol left behind by tourists",0.57
9,2005,"implied_prevalence","psychological",13,"javs",NA,NA,"are intelligent",0.53
9,1625,"implied_prevalence","psychological",14,"lorches",NA,NA,"experience emotions",0.59
9,4112,"implied_prevalence","behavior",15,"zorbs",NA,NA,"sing beautiful songs",0.5
9,3173,"implied_prevalence","physical",16,"plovs",NA,NA,"have spots",0.6
9,1706,"implied_prevalence","behavior_aggressive",17,"daiths",NA,NA,"pound their chests to display dominance",0.4
9,4392,"implied_prevalence","disease_other",18,"ludinos",NA,NA,"carry malaria",0.48
9,4772,"implied_prevalence","disease_self",19,"dorbs",NA,NA,"lose their teeth",1
9,2285,"implied_prevalence","reproduction",20,"stups",NA,NA,"have a menstrual cycle",0.5
9,3200,"implied_prevalence","physical",21,"krivels",NA,NA,"have very long wings",0.5
9,2216,"implied_prevalence","behavior",22,"cheebas",NA,NA,"like to cuddle",0.68
9,2295,"implied_prevalence","disease_other",23,"crullets",NA,NA,"transmit HIV",0
9,2231,"implied_prevalence","habitat",24,"grinks",NA,NA,"live in trees",0.68
9,2491,"implied_prevalence","disease_self",25,"glippets",NA,NA,"get dandruff",1
9,3089,"implied_prevalence","behavior",26,"sapers",NA,NA,"do handstands to scare off predators",1
9,2986,"implied_prevalence","physical",27,"mooks",NA,NA,"live to be twenty years old",0.73
9,2326,"implied_prevalence","behavior",28,"luzaks",NA,NA,"swim in shallow pools",0.79
9,2869,"implied_prevalence","psychological",29,"thups",NA,NA,"know how to open doors",0.55
9,1853,"implied_prevalence","behavior_aggressive",30,"zoovs",NA,NA,"capture other animals&quotechar territory",0.49
9,3065,"implied_prevalence","disease_self",31,"blins",NA,NA,"get addicted to nicotine",0.73
9,2615,"implied_prevalence","behavior_aggressive",32,"kweps",NA,NA,"hunt other animals",1
9,2018,"implied_prevalence","behavior",33,"dunkels",NA,NA,"perform in the circus",0.27
9,1808,"implied_prevalence","diet",34,"trufts",NA,NA,"eat cannabis",0.35
9,1494,"implied_prevalence","behavior",35,"frams",NA,NA,"use tools",0.4
9,20779,"explain_responses","diet",1,"ackles","They can forage for food but humans give most with garbage",0.26,"eat garbage",0.26
9,13526,"explain_responses","diet",2,"dobles","Food left out by animals gets eaten but they can hunt",0.44,"eat human food",0.44
9,18086,"explain_responses","behavior_aggressive",3,"zoovs","They&quotecharre not intruders most of the time",0.49,"capture other animals&quotechar territory",0.49
9,20282,"explain_responses","reproduction",4,"reesles","Only females give birth so half is true",0.49,"give birth underwater",0.49
9,24997,"explain_responses","disease_self",5,"taifels","Animals can get seizures but they should have adapted so its not so common",0.28,"have seizures",0.28
10,8386,"implied_prevalence","diet",1,"stups",NA,NA,"feed on the carcasses of dead animals",0.4
10,1251,"implied_prevalence","physical",2,"sapers",NA,NA,"have intensely beautiful feathers",0.27
10,1229,"implied_prevalence","habitat",3,"thups",NA,NA,"live in trees",0.59
10,968,"implied_prevalence","diet",4,"frams",NA,NA,"eat candy wrappers",0.28
10,672,"implied_prevalence","behavior",5,"lorches",NA,NA,"fly into building windows",0.61
10,1038,"implied_prevalence","behavior",6,"glippets",NA,NA,"sleep during the day",0.53
10,1166,"implied_prevalence","physical",7,"daiths",NA,NA,"have brown fur",0.67
10,699,"implied_prevalence","psychological",8,"mooks",NA,NA,"mourn their dead",0.3
10,1371,"implied_prevalence","behavior",9,"cheebas",NA,NA,"play with bottlecaps",0.7
10,608,"implied_prevalence","physical",10,"javs",NA,NA,"live to be a hundred years old",0.42
10,660,"implied_prevalence","disease_self",11,"luzaks",NA,NA,"go bald",0.65
10,639,"implied_prevalence","disease_self",12,"blins",NA,NA,"develop back problems",0.34
10,743,"implied_prevalence","psychological",13,"reesles",NA,NA,"experience empathy",0.76
10,725,"implied_prevalence","physical",14,"crullets",NA,NA,"live to be twenty years old",0.39
10,600,"implied_prevalence","diet",15,"zorbs",NA,NA,"fish in the Hudson River",0.71
10,594,"implied_prevalence","physical",16,"feps",NA,NA,"have an exquisite sense of smell",0.3
10,969,"implied_prevalence","behavior_aggressive",17,"morseths",NA,NA,"steal farmers&quotechar crops",0.7
10,743,"implied_prevalence","psychological",18,"zoovs",NA,NA,"are afraid of loud noises",0.83
10,645,"implied_prevalence","reproduction",19,"grinks",NA,NA,"have a menstrual cycle",0.44
10,1118,"implied_prevalence","psychological",20,"elleps",NA,NA,"know when earthquakes are about to happen",0.79
10,785,"implied_prevalence","behavior_aggressive",21,"dorbs",NA,NA,"hunt other animals",0.31
10,636,"implied_prevalence","physical",22,"dobles",NA,NA,"have spots",0.73
10,1158,"implied_prevalence","habitat",23,"kweps",NA,NA,"live in the hulls of sea vessels",0.55
10,1124,"implied_prevalence","behavior_aggressive",24,"kazzes",NA,NA,"get in fights with other animals",0.68
10,804,"implied_prevalence","diet",25,"krivels",NA,NA,"eat human food",0.28
10,818,"implied_prevalence","behavior_aggressive",26,"ackles",NA,NA,"torture other animals",0.72
10,630,"implied_prevalence","behavior",27,"taifels",NA,NA,"ride the subway",0.36
10,690,"implied_prevalence","disease_other",28,"ollers",NA,NA,"transmit HIV",0.76
10,689,"implied_prevalence","psychological",29,"wugs",NA,NA,"have personalities",0.35
10,953,"implied_prevalence","psychological",30,"dunkels",NA,NA,"develop phobias",0.82
10,524,"implied_prevalence","disease_self",31,"moxes",NA,NA,"get dandruff",0.63
10,653,"implied_prevalence","diet",32,"trufts",NA,NA,"cannibalize each other",0.58
10,776,"implied_prevalence","reproduction",33,"plovs",NA,NA,"lay eggs without needing fertilization",0.35
10,1014,"implied_prevalence","diet",34,"ludinos",NA,NA,"eat cannabis",0.66
10,668,"implied_prevalence","diet",35,"fendles",NA,NA,"eat insects",0.75
10,22027,"explain_responses","diet",1,"krivels","They can also eat other food",0.28,"eat human food",0.35
10,19404,"explain_responses","behavior_aggressive",2,"dorbs","they also do other things ",0.31,"hunt other animals",0.31
10,14258,"explain_responses","behavior",3,"taifels","They can ride other things",0.36,"ride the subway",0.36
10,17727,"explain_responses","physical",4,"crullets","Not every crullets lives to be 20 years old",0.39,"live to be twenty years old",0.39
10,22288,"explain_responses","physical",5,"sapers","Some of them doesn&quotechart have beautiful feathers ",0.27,"have intensely beautiful feathers",0.27
11,9095,"implied_prevalence","behavior",1,"ackles",NA,NA,"use tools",1
11,5079,"implied_prevalence","habitat",2,"zorbs",NA,NA,"live in trees",1
11,4983,"implied_prevalence","behavior_aggressive",3,"frams",NA,NA,"hunt other animals",1
11,5187,"implied_prevalence","behavior",4,"lorches",NA,NA,"do handstands to scare off predators",1
11,4835,"implied_prevalence","reproduction",5,"luzaks",NA,NA,"have a menstrual cycle",0.5
11,2843,"implied_prevalence","psychological",6,"zoovs",NA,NA,"experience emotions",1
11,15874,"implied_prevalence","physical",7,"mooks",NA,NA,"have an exquisite sense of smell",0.98
11,6384,"implied_prevalence","behavior",8,"blins",NA,NA,"perform in the circus",0.19
11,3447,"implied_prevalence","reproduction",9,"morseths",NA,NA,"get erections",0.49
11,4608,"implied_prevalence","reproduction",10,"ollers",NA,NA,"attract mates by secreting pheromones",0.72
11,3842,"implied_prevalence","diet",11,"daiths",NA,NA,"eat human food",0.72
11,2998,"implied_prevalence","behavior",12,"dobles",NA,NA,"ride the subway",0.22
11,3246,"implied_prevalence","diet",13,"grinks",NA,NA,"eat cannabis",0.99
11,3764,"implied_prevalence","habitat",14,"taifels",NA,NA,"live in high-rise buildings",0.33
11,3093,"implied_prevalence","disease_self",15,"feps",NA,NA,"get dandruff",0.38
11,6814,"implied_prevalence","reproduction",16,"moxes",NA,NA,"lay eggs in other birds&quotechar nests",0.51
11,4430,"implied_prevalence","behavior_aggressive",17,"stups",NA,NA,"attack hikers",0.22
11,2686,"implied_prevalence","behavior_aggressive",18,"elleps",NA,NA,"carry out premeditated murder",0.19
11,3446,"implied_prevalence","reproduction",19,"dunkels",NA,NA,"give birth underwater",0.09
11,3850,"implied_prevalence","disease_self",20,"cheebas",NA,NA,"get cancer",0.61
11,3443,"implied_prevalence","physical",21,"dorbs",NA,NA,"live to be a hundred years old",0.98
11,3995,"implied_prevalence","diet",22,"wugs",NA,NA,"feed on the carcasses of dead animals",0.98
11,3249,"implied_prevalence","disease_self",23,"sapers",NA,NA,"have seizures",0.51
11,2603,"implied_prevalence","disease_self",24,"krivels",NA,NA,"get addicted to nicotine",0.49
11,2746,"implied_prevalence","habitat",25,"ludinos",NA,NA,"live in urban areas",0.33
11,2866,"implied_prevalence","disease_self",26,"plovs",NA,NA,"lose their teeth",0.97
11,2340,"implied_prevalence","behavior",27,"kazzes",NA,NA,"like to cuddle",0.99
11,2532,"implied_prevalence","disease_self",28,"thups",NA,NA,"develop back problems",0.99
11,3550,"implied_prevalence","physical",29,"reesles",NA,NA,"have brown fur",0.76
11,3408,"implied_prevalence","physical",30,"crullets",NA,NA,"live to be twenty years old",0.98
11,6250,"implied_prevalence","behavior_aggressive",31,"javs",NA,NA,"pound their chests to display dominance",0.55
11,5672,"implied_prevalence","reproduction",32,"glippets",NA,NA,"lay eggs without needing fertilization",0.49
11,3326,"implied_prevalence","diet",33,"kweps",NA,NA,"eat candy wrappers",0.3
11,4671,"implied_prevalence","disease_self",34,"fendles",NA,NA,"go bald",0.99
11,2432,"implied_prevalence","behavior_aggressive",35,"trufts",NA,NA,"get in fights with other animals",0.82
11,29287,"explain_responses","habitat",1,"ludinos","There are other types of areas for them to live in",0.33,"live in urban areas",0.33
11,33686,"explain_responses","reproduction",2,"dunkels","I don&quotechart know if dunkels even live in water. Maybe some of them are just accidentally in water when they give birth.",0.09,"give birth underwater",0.09
11,16797,"explain_responses","behavior",3,"dobles","I&quotecharm sure that they also use other modes of transportation",0.22,"ride the subway",0.22
11,10259,"explain_responses","behavior",4,"blins","But ALL of them?",0.19,"perform in the circus",0.19
11,38049,"explain_responses","behavior_aggressive",5,"elleps","Are they really all cold-blooded murderers?",0.19,"carry out premeditated murder",0.19
12,4270,"implied_prevalence","reproduction",1,"javs",NA,NA,"get erections",0.64
12,2512,"implied_prevalence","reproduction",2,"cheebas",NA,NA,"give birth underwater",0.8
12,11576,"implied_prevalence","habitat",3,"morseths",NA,NA,"live in the hulls of sea vessels",0.41
12,1768,"implied_prevalence","diet",4,"trufts",NA,NA,"eat garbage",0.72
12,3066,"implied_prevalence","disease_self",5,"grinks",NA,NA,"get addicted to nicotine",0.67
12,2390,"implied_prevalence","reproduction",6,"krivels",NA,NA,"have a menstrual cycle",0.32
12,9142,"implied_prevalence","psychological",7,"moxes",NA,NA,"know how to ride bicycles",0.2
12,4614,"implied_prevalence","physical",8,"ackles",NA,NA,"have intensely beautiful feathers",1
12,4782,"implied_prevalence","disease_self",9,"reesles",NA,NA,"have seizures",0.64
12,5772,"implied_prevalence","behavior",10,"sapers",NA,NA,"sing beautiful songs",0.58
12,22454,"implied_prevalence","behavior_aggressive",11,"ollers",NA,NA,"capture other animals&quotechar territory",0.61
12,7886,"implied_prevalence","reproduction",12,"taifels",NA,NA,"attract mates by secreting pheromones",0.56
12,6154,"implied_prevalence","physical",13,"stups",NA,NA,"live to be a hundred years old",0.72
12,2510,"implied_prevalence","habitat",14,"blins",NA,NA,"live in trees",1
12,201990,"implied_prevalence","reproduction",15,"zorbs",NA,NA,"lay eggs without needing fertilization",0.58
