"workerid","rt","trial_type","property","trial_num","experimentResults","missing","explanation","n_data","condition","distribution","property_type","response","category"
22,83952,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 0, 75, 0, 75, 0, 0, 1, 74, 77, u'?']",10,"I really did not focus on the pattern as well as I should have, but I do remember there being some with low percentages, and others with high ones, and they would alternate in a way.",10,"prior","rare_strong","psychological",0.03,"K"
22,83952,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 0, 75, 0, 75, 0, 0, 1, 74, 77, u'?']",10,"I really did not focus on the pattern as well as I should have, but I do remember there being some with low percentages, and others with high ones, and they would alternate in a way.",10,"prior","rare_strong","psychological",0.86,"L"
22,83952,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 0, 75, 0, 75, 0, 0, 1, 74, 77, u'?']",10,"I really did not focus on the pattern as well as I should have, but I do remember there being some with low percentages, and others with high ones, and they would alternate in a way.",10,"prior","rare_strong","psychological",0.03,"M"
22,83952,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 0, 75, 0, 75, 0, 0, 1, 74, 77, u'?']",10,"I really did not focus on the pattern as well as I should have, but I do remember there being some with low percentages, and others with high ones, and they would alternate in a way.",10,"prior","rare_strong","psychological",0.84,"N"
22,83952,"prior_manipulation","know when earthquakes are about to happen",1,"[75, 0, 75, 0, 75, 0, 0, 1, 74, 77, u'?']",10,"I really did not focus on the pattern as well as I should have, but I do remember there being some with low percentages, and others with high ones, and they would alternate in a way.",10,"prior","rare_strong","psychological",0.04,"O"
23,60378,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 76, 26, 74, 75, 74, 73, 26, 25, 25, u'?']",10,"It somewhat resembles a pattern of what I was seeing.",10,"prior","weak_or_strong","psychological",0.78,"K"
23,60378,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 76, 26, 74, 75, 74, 73, 26, 25, 25, u'?']",10,"It somewhat resembles a pattern of what I was seeing.",10,"prior","weak_or_strong","psychological",0.2,"L"
23,60378,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 76, 26, 74, 75, 74, 73, 26, 25, 25, u'?']",10,"It somewhat resembles a pattern of what I was seeing.",10,"prior","weak_or_strong","psychological",0.22,"M"
23,60378,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 76, 26, 74, 75, 74, 73, 26, 25, 25, u'?']",10,"It somewhat resembles a pattern of what I was seeing.",10,"prior","weak_or_strong","psychological",0.75,"N"
23,60378,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 76, 26, 74, 75, 74, 73, 26, 25, 25, u'?']",10,"It somewhat resembles a pattern of what I was seeing.",10,"prior","weak_or_strong","psychological",0.22,"O"
24,294318,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 2, 1, 0, 97, 0, 0, 94, 100, 99, u'?']",10,"Not sure, somewhat random assignment",10,"prior","rare_deterministic","psychological",0.06,"K"
24,294318,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 2, 1, 0, 97, 0, 0, 94, 100, 99, u'?']",10,"Not sure, somewhat random assignment",10,"prior","rare_deterministic","psychological",0.06,"L"
24,294318,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 2, 1, 0, 97, 0, 0, 94, 100, 99, u'?']",10,"Not sure, somewhat random assignment",10,"prior","rare_deterministic","psychological",0.27,"M"
24,294318,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 2, 1, 0, 97, 0, 0, 94, 100, 99, u'?']",10,"Not sure, somewhat random assignment",10,"prior","rare_deterministic","psychological",0.72,"N"
24,294318,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 2, 1, 0, 97, 0, 0, 94, 100, 99, u'?']",10,"Not sure, somewhat random assignment",10,"prior","rare_deterministic","psychological",0.1,"O"
25,1218756,"prior_manipulation","know when earthquakes are about to happen",1,"[78, 79, 95, 98, 77, 98, 98, 72, 97, 73, u'?']",10,"It seems that every other species has a higher rate",10,"prior","strong_or_deterministic","psychological",0.81,"K"
25,1218756,"prior_manipulation","know when earthquakes are about to happen",1,"[78, 79, 95, 98, 77, 98, 98, 72, 97, 73, u'?']",10,"It seems that every other species has a higher rate",10,"prior","strong_or_deterministic","psychological",0.65,"L"
25,1218756,"prior_manipulation","know when earthquakes are about to happen",1,"[78, 79, 95, 98, 77, 98, 98, 72, 97, 73, u'?']",10,"It seems that every other species has a higher rate",10,"prior","strong_or_deterministic","psychological",0.82,"M"
25,1218756,"prior_manipulation","know when earthquakes are about to happen",1,"[78, 79, 95, 98, 77, 98, 98, 72, 97, 73, u'?']",10,"It seems that every other species has a higher rate",10,"prior","strong_or_deterministic","psychological",0.66,"N"
25,1218756,"prior_manipulation","know when earthquakes are about to happen",1,"[78, 79, 95, 98, 77, 98, 98, 72, 97, 73, u'?']",10,"It seems that every other species has a higher rate",10,"prior","strong_or_deterministic","psychological",0.86,"O"
26,74121,"prior_manipulation","know when earthquakes are about to happen",1,"[26, 19, 24, 77, 74, 73, 76, 27, 25, 74, u'?']",10,"I felt the range was typically in the 20s and 70s which I tried to reflect",10,"prior","weak_or_strong","psychological",0.21,"K"
26,74121,"prior_manipulation","know when earthquakes are about to happen",1,"[26, 19, 24, 77, 74, 73, 76, 27, 25, 74, u'?']",10,"I felt the range was typically in the 20s and 70s which I tried to reflect",10,"prior","weak_or_strong","psychological",0.23,"L"
26,74121,"prior_manipulation","know when earthquakes are about to happen",1,"[26, 19, 24, 77, 74, 73, 76, 27, 25, 74, u'?']",10,"I felt the range was typically in the 20s and 70s which I tried to reflect",10,"prior","weak_or_strong","psychological",0.24,"M"
26,74121,"prior_manipulation","know when earthquakes are about to happen",1,"[26, 19, 24, 77, 74, 73, 76, 27, 25, 74, u'?']",10,"I felt the range was typically in the 20s and 70s which I tried to reflect",10,"prior","weak_or_strong","psychological",0.75,"N"
26,74121,"prior_manipulation","know when earthquakes are about to happen",1,"[26, 19, 24, 77, 74, 73, 76, 27, 25, 74, u'?']",10,"I felt the range was typically in the 20s and 70s which I tried to reflect",10,"prior","weak_or_strong","psychological",0.71,"O"
27,152006,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 77, 0, 0, 0, 0, 78, 77, 74, 1, u'?']",10,"I&quotechard expect about half to be ~75% and the other half zero or near zero, just based on the previously species.  Of course there is no way at all of knowing which will be which, so that is an outright guess.",10,"prior","rare_strong","psychological",0.75,"K"
27,152006,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 77, 0, 0, 0, 0, 78, 77, 74, 1, u'?']",10,"I&quotechard expect about half to be ~75% and the other half zero or near zero, just based on the previously species.  Of course there is no way at all of knowing which will be which, so that is an outright guess.",10,"prior","rare_strong","psychological",0.75,"L"
27,152006,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 77, 0, 0, 0, 0, 78, 77, 74, 1, u'?']",10,"I&quotechard expect about half to be ~75% and the other half zero or near zero, just based on the previously species.  Of course there is no way at all of knowing which will be which, so that is an outright guess.",10,"prior","rare_strong","psychological",0,"M"
27,152006,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 77, 0, 0, 0, 0, 78, 77, 74, 1, u'?']",10,"I&quotechard expect about half to be ~75% and the other half zero or near zero, just based on the previously species.  Of course there is no way at all of knowing which will be which, so that is an outright guess.",10,"prior","rare_strong","psychological",0,"N"
27,152006,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 77, 0, 0, 0, 0, 78, 77, 74, 1, u'?']",10,"I&quotechard expect about half to be ~75% and the other half zero or near zero, just based on the previously species.  Of course there is no way at all of knowing which will be which, so that is an outright guess.",10,"prior","rare_strong","psychological",0,"O"
28,154219,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 53, 0, 1, 0, 43, 53, 0, 53, 49, u'?']",10,"roughly 50 percent of the species could detect with significant volume.  So, I reflected that for these 5",10,"prior","rare_half","psychological",0.01,"K"
28,154219,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 53, 0, 1, 0, 43, 53, 0, 53, 49, u'?']",10,"roughly 50 percent of the species could detect with significant volume.  So, I reflected that for these 5",10,"prior","rare_half","psychological",0.41,"L"
28,154219,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 53, 0, 1, 0, 43, 53, 0, 53, 49, u'?']",10,"roughly 50 percent of the species could detect with significant volume.  So, I reflected that for these 5",10,"prior","rare_half","psychological",0.55,"M"
28,154219,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 53, 0, 1, 0, 43, 53, 0, 53, 49, u'?']",10,"roughly 50 percent of the species could detect with significant volume.  So, I reflected that for these 5",10,"prior","rare_half","psychological",0.01,"N"
28,154219,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 53, 0, 1, 0, 43, 53, 0, 53, 49, u'?']",10,"roughly 50 percent of the species could detect with significant volume.  So, I reflected that for these 5",10,"prior","rare_half","psychological",0.46,"O"
29,87417,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 28, 24, 100, 100, 29, 100, 21, 98, 26, u'?']",10,"I randomly chose between 100% and ~25%.",10,"prior","weak_or_deterministic","psychological",1,"K"
29,87417,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 28, 24, 100, 100, 29, 100, 21, 98, 26, u'?']",10,"I randomly chose between 100% and ~25%.",10,"prior","weak_or_deterministic","psychological",0.27,"L"
29,87417,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 28, 24, 100, 100, 29, 100, 21, 98, 26, u'?']",10,"I randomly chose between 100% and ~25%.",10,"prior","weak_or_deterministic","psychological",1,"M"
29,87417,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 28, 24, 100, 100, 29, 100, 21, 98, 26, u'?']",10,"I randomly chose between 100% and ~25%.",10,"prior","weak_or_deterministic","psychological",1,"N"
29,87417,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 28, 24, 100, 100, 29, 100, 21, 98, 26, u'?']",10,"I randomly chose between 100% and ~25%.",10,"prior","weak_or_deterministic","psychological",0.27,"O"
30,116094,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 100, 24, 100, 23, 26, 96, 99, 99, 29, u'?']",10,"I tried to replicate similar findings on percentages already found and fluctuations.",10,"prior","weak_or_deterministic","psychological",0.96,"K"
30,116094,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 100, 24, 100, 23, 26, 96, 99, 99, 29, u'?']",10,"I tried to replicate similar findings on percentages already found and fluctuations.",10,"prior","weak_or_deterministic","psychological",0.95,"L"
30,116094,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 100, 24, 100, 23, 26, 96, 99, 99, 29, u'?']",10,"I tried to replicate similar findings on percentages already found and fluctuations.",10,"prior","weak_or_deterministic","psychological",0.22,"M"
30,116094,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 100, 24, 100, 23, 26, 96, 99, 99, 29, u'?']",10,"I tried to replicate similar findings on percentages already found and fluctuations.",10,"prior","weak_or_deterministic","psychological",0.22,"N"
30,116094,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 100, 24, 100, 23, 26, 96, 99, 99, 29, u'?']",10,"I tried to replicate similar findings on percentages already found and fluctuations.",10,"prior","weak_or_deterministic","psychological",0.99,"O"
31,77843,"prior_manipulation","know when earthquakes are about to happen",1,"[50, 100, 99, 47, 100, 98, 51, 48, 50, 97, u'?']",10,"Most of them are either 50 or 100 and more being 50",10,"prior","half_or_deterministic","psychological",0.51,"K"
31,77843,"prior_manipulation","know when earthquakes are about to happen",1,"[50, 100, 99, 47, 100, 98, 51, 48, 50, 97, u'?']",10,"Most of them are either 50 or 100 and more being 50",10,"prior","half_or_deterministic","psychological",0.51,"L"
